playlist,track,duration,track_index
50,spotify:track:2HiXyVv2tfjIGJh02brVDY,3.906,2486
50,spotify:track:7mu21H4g5sGUX7n3tGsGig,3.8871,2487
728,spotify:track:7mu21H4g5sGUX7n3tGsGig,3.8871,2487
50,spotify:track:0qlAsHgcSXHw66XjBVrzli,3.390216666666667,2488
50,spotify:track:5qXgBfWoo2eK3gAS3ap81K,3.1106666666666665,2489
50,spotify:track:5j3bIq9m4oZEoGs9wz1ATw,3.228,2490
50,spotify:track:5lvVV5LmFf0paEy01vQsmZ,3.30955,2491
50,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
217,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
728,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
955,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
962,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
962,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
968,spotify:track:1YhFtqwcN138S6ng3MT1nN,2.936,2492
50,spotify:track:1uzooINN0XBl4fMpR9Qu3A,3.2057166666666665,2493
51,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
120,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
134,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
146,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
152,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
381,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
442,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
635,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
647,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
681,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
700,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
722,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
735,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
794,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
979,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,3.11355,2494
51,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
51,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
131,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
359,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
433,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
573,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
870,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
895,spotify:track:0HZhYMZOcUzZKSFwPOti6m,4.109783333333334,2495
51,spotify:track:5WDlNHQW1LmcQIA15oGjiW,3.9344333333333332,2496
453,spotify:track:5WDlNHQW1LmcQIA15oGjiW,3.9344333333333332,2496
648,spotify:track:5WDlNHQW1LmcQIA15oGjiW,3.9344333333333332,2496
51,spotify:track:6jI7y83WjuyBne9b3IvdSs,4.543533333333333,2497
51,spotify:track:21JTgoZLDB2F4Fx0uRCmTL,3.8913333333333333,2498
51,spotify:track:6dDIOU6AqgLkrjFNPgvKY6,3.8282166666666666,2499
51,spotify:track:40qjDdULzkFRlivTqTggLH,3.5848,2500
51,spotify:track:40qjDdULzkFRlivTqTggLH,3.5848,2500
376,spotify:track:40qjDdULzkFRlivTqTggLH,3.5848,2500
51,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
51,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
159,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
185,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
279,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
510,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
521,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
628,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
782,spotify:track:5AnCLGg35ziFOloEnXK4uu,4.645766666666667,2501
51,spotify:track:6ZfXA2xakAvphXOSOJ3u1W,4.1431,2502
520,spotify:track:6ZfXA2xakAvphXOSOJ3u1W,4.1431,2502
51,spotify:track:2r6DdaSbkbwoPzuK6NjLPn,2.80355,2503
689,spotify:track:2r6DdaSbkbwoPzuK6NjLPn,2.80355,2503
51,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
380,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
431,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
663,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
687,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
782,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
812,spotify:track:5x5JM1BSB6vollcIzDocqT,3.9086666666666665,2504
51,spotify:track:7o9AYzTQfykIJ6HUt7FT0v,4.3651,2505
51,spotify:track:0pWoTbjdFZrB4hPbNDOPzh,3.804,2506
51,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
214,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
256,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
376,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
396,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
590,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
612,spotify:track:6n2GPvMJtFZ4ckoc9EWHMx,3.7582166666666668,2507
51,spotify:track:6aVeSCobcOjIkMFARN9B7l,4.25355,2508
185,spotify:track:6aVeSCobcOjIkMFARN9B7l,4.25355,2508
256,spotify:track:6aVeSCobcOjIkMFARN9B7l,4.25355,2508
51,spotify:track:5GV8UxTRnzTPiwrr59L8eZ,4.034666666666666,2509
51,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
217,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
217,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
565,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
584,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
635,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
724,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
728,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
803,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
979,spotify:track:6olKv2HP3XgBpvVxAswowe,3.3044333333333333,2510
51,spotify:track:7h70RTLbnhDyPGXjl3iEhh,3.9406666666666665,2511
51,spotify:track:4GKk1uNzpxIptBuaY97Dkj,4.9111,2512
532,spotify:track:4GKk1uNzpxIptBuaY97Dkj,4.9111,2512
51,spotify:track:3yqJGfvXtPZLiWHVeLWtm8,3.454,2513
981,spotify:track:3yqJGfvXtPZLiWHVeLWtm8,3.454,2513
51,spotify:track:3Nmz9Cy5UFZBCrjWMmlIqs,3.1222166666666666,2514
51,spotify:track:7GeoY6rN7cLp2Gn9Txo7Kw,4.138216666666667,2515
51,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
51,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
152,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
254,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
326,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
442,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
521,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
617,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
681,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
769,spotify:track:7hsLKGEnoiNShdIGL6ws1f,4.318366666666667,2516
51,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
85,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
150,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
152,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
381,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
392,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
431,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
480,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
489,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
601,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
601,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
689,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
696,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
794,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
845,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
870,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,2.92,2517
51,spotify:track:0n9iqBDje39F71sJxCzKLl,4.904216666666667,2518
815,spotify:track:0n9iqBDje39F71sJxCzKLl,4.904216666666667,2518
898,spotify:track:0n9iqBDje39F71sJxCzKLl,4.904216666666667,2518
51,spotify:track:55nF5Tqgf0UCXH1jymBzeT,3.5771,2519
51,spotify:track:55nF5Tqgf0UCXH1jymBzeT,3.5771,2519
66,spotify:track:55nF5Tqgf0UCXH1jymBzeT,3.5771,2519
51,spotify:track:75LJgxtN3epyNIXwgsux0K,3.3360166666666666,2520
51,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
94,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
233,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
453,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
453,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
579,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
793,spotify:track:5JDcQAztvZTIkrWoZihgvC,3.67065,2521
51,spotify:track:6Zf4AMWgnUDobtAixiIqnZ,3.2693333333333334,2522
837,spotify:track:6Zf4AMWgnUDobtAixiIqnZ,3.2693333333333334,2522
51,spotify:track:5u0YB9bpmgEPS2bPhwfRFV,4.35355,2523
51,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,3.990666666666667,2524
105,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,3.990666666666667,2524
147,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,3.990666666666667,2524
151,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,3.990666666666667,2524
816,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,3.990666666666667,2524
859,spotify:track:5TAf4lnZCZTLlZHNZMLFLi,3.990666666666667,2524
51,spotify:track:53968oKecrFxkErocab2Al,8.958433333333334,2525
485,spotify:track:53968oKecrFxkErocab2Al,8.958433333333334,2525
694,spotify:track:53968oKecrFxkErocab2Al,8.958433333333334,2525
51,spotify:track:2E6JyQDG81p96JgJDvX1nl,3.116,2526
52,spotify:track:6UrKVLhzBYZY6fXmNyCLDi,2.8988833333333335,2527
210,spotify:track:6UrKVLhzBYZY6fXmNyCLDi,2.8988833333333335,2527
655,spotify:track:6UrKVLhzBYZY6fXmNyCLDi,2.8988833333333335,2527
861,spotify:track:6UrKVLhzBYZY6fXmNyCLDi,2.8988833333333335,2527
52,spotify:track:6yaxdh87KVj82QIYKTP1zt,2.8017666666666665,2528
210,spotify:track:6yaxdh87KVj82QIYKTP1zt,2.8017666666666665,2528
248,spotify:track:6yaxdh87KVj82QIYKTP1zt,2.8017666666666665,2528
370,spotify:track:6yaxdh87KVj82QIYKTP1zt,2.8017666666666665,2528
861,spotify:track:6yaxdh87KVj82QIYKTP1zt,2.8017666666666665,2528
52,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
210,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
295,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
370,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
470,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
488,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
861,spotify:track:4so0Wek9Ig1p6CRCHuINwW,2.958,2529
52,spotify:track:5VEuraNSVxMTzDTtrmL3lQ,2.4137666666666666,2530
370,spotify:track:5VEuraNSVxMTzDTtrmL3lQ,2.4137666666666666,2530
655,spotify:track:5VEuraNSVxMTzDTtrmL3lQ,2.4137666666666666,2530
52,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
126,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
210,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
210,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
470,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
618,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
861,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
861,spotify:track:5humEOJehpAwMJEJmb0JJ2,3.1828833333333333,2531
52,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
126,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
210,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
248,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
370,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
644,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
655,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
861,spotify:track:1foCxQtxBweJtZmdxhEHVO,3.4344333333333332,2532
52,spotify:track:6yLbr7WqoRQ1SHJX4wosrx,2.1511,2533
52,spotify:track:3aPi2gQUEQYNuAwxkmlO05,3.2131,2534
52,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
126,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
228,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
295,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
470,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
488,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
655,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
861,spotify:track:2FRnf9qhLbvw8fu4IBXx78,4.382666666666666,2535
52,spotify:track:2FPfeYlrbSBR8PwCU0zaqq,3.4433333333333334,2536
52,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
96,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
126,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
293,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
295,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
470,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
655,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
742,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
782,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
842,spotify:track:0bYg9bo50gSsH3LtXe2SQn,4.018433333333333,2537
52,spotify:track:7inXu0Eaeg02VsM8kHNvzM,2.5933333333333333,2538
210,spotify:track:7inXu0Eaeg02VsM8kHNvzM,2.5933333333333333,2538
210,spotify:track:7inXu0Eaeg02VsM8kHNvzM,2.5933333333333333,2538
655,spotify:track:7inXu0Eaeg02VsM8kHNvzM,2.5933333333333333,2538
52,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,1.9806666666666666,2539
126,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,1.9806666666666666,2539
370,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,1.9806666666666666,2539
861,spotify:track:5xlS0QkVrSH7ssEbBgBzbM,1.9806666666666666,2539
52,spotify:track:51IkamzSxSfIGMoxmuoTe8,2.2506666666666666,2540
52,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,2.3962166666666667,2541
210,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,2.3962166666666667,2541
470,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,2.3962166666666667,2541
861,spotify:track:6a1hzBiTkgqTsDA0Xgfh9z,2.3962166666666667,2541
53,spotify:track:3ilP10l2Xx0Qfk1YAaTR4C,4.250983333333333,2542
53,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
73,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
124,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
143,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
178,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
218,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
225,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
285,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
294,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
452,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
478,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
559,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
605,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
620,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
633,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
642,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
795,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
835,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
959,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
980,spotify:track:0pSBuHjILhNEo55xK1zrRt,3.9764333333333335,2543
53,spotify:track:5YYjsDIxJKpVgNLkPpBmRA,3.92795,2544
559,spotify:track:5YYjsDIxJKpVgNLkPpBmRA,3.92795,2544
53,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
107,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
232,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
687,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
831,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
907,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
980,spotify:track:6kex4EBAj0WHXDKZMEJaaF,3.6068,2545
53,spotify:track:61Qo4mqwXcZOHMAxzcFODf,3.7484333333333333,2546
53,spotify:track:5I6YA7oHtraxwWQzzCugDt,3.494883333333333,2547
123,spotify:track:5I6YA7oHtraxwWQzzCugDt,3.494883333333333,2547
561,spotify:track:5I6YA7oHtraxwWQzzCugDt,3.494883333333333,2547
53,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
62,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
124,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
164,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
182,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
218,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
285,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
294,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
314,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
335,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
360,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
360,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
393,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
427,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
427,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
454,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
511,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
528,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
546,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
559,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
633,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
642,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
683,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
766,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
831,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
835,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
840,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
940,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
941,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
965,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
971,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,5.719166666666666,2548
53,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
239,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
314,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
411,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
558,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
572,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
642,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
682,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
683,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
743,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
766,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
886,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
980,spotify:track:10I3CmmwT0BkOVhduDy53o,3.8682166666666666,2549
53,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
124,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
178,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
182,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
276,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
294,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
306,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
335,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
360,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
389,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
401,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
462,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
528,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
559,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
605,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
635,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
642,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
723,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
743,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
766,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
767,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
831,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
835,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
835,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
836,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
843,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
907,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
913,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
940,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
959,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
965,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
971,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
980,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
984,spotify:track:0SGkqnVQo9KPytSri1H6cF,3.706,2550
53,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
95,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
124,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
178,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
218,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
294,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
341,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
360,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
403,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
458,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
462,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
495,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
528,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
559,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
620,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
633,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
642,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
758,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
835,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
836,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
840,spotify:track:5hTpBe8h35rJ67eAWHQsJx,3.494,2551
